absolute_error,squared_error,sqrt(squared_error),Accuracy,Store,Department
0.052931,0.031925,0.178676,99.938406,24,90
0.037012,0.011563,0.10753,99.984088,24,91
0.092152,0.089415,0.299024,99.917691,24,92
0.046685,0.007901,0.088887,99.984623,24,93
0.03033,0.003155,0.056169,99.993606,24,94
0.045679,0.032118,0.179216,99.961257,24,95
0.041924,0.008804,0.093831,99.990793,24,96
0.02558,0.003852,0.062068,99.994007,24,97
0.017443,0.000456,0.021344,94.286128,24,98
0.037661,0.004014,0.063359,93.38456597,24,99
0.043025,0.00517,0.071902,91.842964,25,1
0.017896,0.000799,0.028264,88.418127,25,2
0.027185,0.001551,0.039377,98.55754,25,3
0.01314,0.000382,0.019557,94.246651,25,4
0.036935,0.002635,0.051331,91.727537,25,5
0.042635,0.003549,0.05957,95.118927,25,6
0.054222,0.009932,0.099657,91.640429,25,7
0.011338,0.000227,0.015056,90.578792,25,8
0.041907,0.003358,0.057944,95.657934,25,9
0.023857,0.00106,0.032552,90.391412,25,10
0.035587,0.003484,0.059021,93.651624,25,11
0.013765,0.00031,0.017595,96.392231,25,12
0.011762,0.000283,0.016827,91.594766,25,13
0.020429,0.000743,0.027258,97.539085,25,14
0.060804,0.007408,0.086068,97.885503,25,16
0.021522,0.000648,0.025465,95.283327,25,17
0.052534,0.0057,0.075499,98.900703,25,18
0.000841,0.000001,0.00109,75.261687,25,19
0.016477,0.000445,0.021095,94.550974,25,20
0.01663,0.00074,0.027201,89.764687,25,21
0.029885,0.001945,0.044099,89.969734,25,22
0.022844,0.001315,0.036265,96.69481,25,23
0.022772,0.000702,0.026495,93.973765,25,24
0.026099,0.001133,0.033655,91.921068,25,25
0.019111,0.00066,0.025683,95.321431,25,26
0.008958,0.000183,0.013539,90.489438,25,27
0.00534,0.000044,0.006667,97.125188,25,28
0.018308,0.000512,0.022622,82.914427,25,29
0.014665,0.000286,0.016919,96.301298,25,30
0.018856,0.000866,0.02942,91.475756,25,31
0.018323,0.000531,0.023045,96.214648,25,32
0.021059,0.000795,0.028193,91.421453,25,33
0.024134,0.000934,0.030557,97.630999,25,34
0.01448,0.000342,0.018482,92.782402,25,35
0.021626,0.000723,0.026896,95.935107,25,36
0.016705,0.000515,0.022688,91.700053,25,37
0.030943,0.001448,0.03805,86.250328,25,38
0.017123,0.000523,0.02287,82.386264,25,40
0.037807,0.003003,0.054802,98.081683,25,41
0.01609,0.000453,0.021279,87.461068,25,42
0.01902,0.000567,0.023809,93.943773,25,44
0.016464,0.000528,0.022978,95.522307,25,46
0.002229,0.000009,0.003,34.538551,25,47
0.048732,0.007752,0.088046,99.984699,25,48
0.034214,0.001962,0.044294,87.279289,25,49
0.014962,0.00038,0.019482,89.002646,25,50
0.015233,0.000392,0.019795,91.698002,25,52
0.002929,0.000015,0.003928,89.302357,25,54
0.054121,0.006192,0.07869,96.654558,25,55
0.035854,0.002793,0.052847,98.719752,25,56
0.025584,0.000966,0.031082,82.407478,25,58
0.006059,0.000091,0.009521,97.476372,25,59
0.003725,0.000037,0.006099,84.639306,25,60
0.026961,0.001606,0.040076,95.637024,25,67
0.01994,0.000765,0.027668,88.864026,25,71
0.054053,0.005955,0.077168,93.910322,25,72
0.023595,0.000966,0.031086,91.151982,25,74
0.015344,0.000392,0.019787,88.014391,25,79
0.004221,0.000029,0.005371,98.550778,25,80
0.011121,0.000191,0.013806,95.769668,25,81
0.019083,0.000687,0.026206,92.71691,25,82
0.004777,0.000045,0.006742,93.602037,25,83
0.022285,0.000778,0.02789,92.754059,25,85
0.024121,0.001152,0.033944,88.529084,25,87
0.010715,0.000292,0.017076,93.063824,25,90
0.014456,0.000413,0.020329,88.489134,25,91
0.017694,0.000537,0.023173,93.795875,25,92
0.00785,0.000102,0.010082,92.050279,25,93
0.03948,0.003652,0.060431,96.278826,25,94
0.02008,0.000754,0.027462,92.777639,25,95
0.007807,0.000104,0.010204,89.510662,25,97
0.011866,0.000383,0.01958,96.919959,25,98
0.027692,0.020102,0.141781,99.965728,25,99
0.042333,0.003989,0.063159,92.898265,26,1
0.01068,0.00022,0.014842,96.831342,26,2
0.023454,0.000914,0.030229,98.321862,26,3
0.014172,0.000317,0.017802,95.423676,26,4
0.040856,0.002932,0.054151,96.386123,26,5
0.048859,0.003633,0.060274,93.234917,26,6
0.033736,0.001824,0.042711,98.696594,26,7
0.01556,0.000395,0.019878,90.579003,26,8
0.026017,0.000994,0.03153,98.9514,26,9
0.023148,0.000785,0.02802,91.589479,26,10
0.032056,0.001773,0.04211,91.764602,26,11
0.019034,0.000475,0.021805,97.68688,26,12
0.011726,0.000196,0.013994,94.065223,26,13
0.030794,0.002963,0.054433,93.561496,26,14
0.045761,0.004343,0.065901,98.811596,26,16
0.01992,0.000581,0.024112,95.326505,26,17
0.032863,0.001956,0.044231,98.661069,26,18
0.017408,0.000528,0.022987,84.789611,26,19
0.021462,0.000693,0.026325,89.009166,26,20
0.012961,0.000301,0.017354,96.413742,26,21
0.022997,0.000891,0.029857,92.96141,26,22
0.028135,0.001158,0.034032,97.543763,26,23
0.022112,0.000794,0.028186,97.694944,26,24
0.028549,0.00127,0.035633,91.929599,26,25
0.018221,0.000582,0.024132,96.79023,26,26
0.009271,0.000182,0.013506,93.987577,26,27
0.005693,0.000051,0.007164,91.749554,26,28
0.013952,0.000353,0.018782,94.149382,26,29
0.013514,0.000297,0.01724,94.343743,26,30
0.012248,0.000326,0.018063,94.260753,26,31
0.022857,0.001009,0.031766,88.173328,26,32
0.020216,0.000682,0.026113,92.945001,26,33
0.020675,0.000657,0.025638,92.107651,26,34
0.017124,0.000503,0.022428,86.896538,26,35
0.016434,0.000497,0.022302,88.314426,26,36
0.02226,0.000793,0.028153,87.310546,26,38
0.012658,0.00027,0.016428,90.716566,26,40
0.018251,0.000659,0.025674,92.247435,26,41
0.013928,0.000299,0.017294,91.452593,26,42
0.014593,0.000399,0.019981,96.802866,26,44
0.001719,0.000005,0.002286,84.270887,26,45
0.015492,0.000416,0.020399,94.290773,26,46
0.001597,0.000006,0.002404,79.583272,26,47
0.01554,0.000382,0.019544,88.566026,26,48
0.026009,0.001058,0.032524,89.982906,26,49
0.016631,0.000433,0.020814,89.696138,26,52
0.002496,0.00001,0.003194,84.894096,26,54
0.038023,0.002192,0.046814,95.228455,26,55
0.030394,0.001832,0.042805,98.437229,26,56
0.005335,0.000125,0.011194,96.479271,26,59
0.002093,0.000006,0.002427,89.627003,26,60
0.019367,0.000699,0.026444,97.946215,26,67
0.030419,0.001539,0.039226,90.834858,26,71
0.044314,0.004916,0.070117,95.113126,26,72
0.024445,0.001007,0.031731,88.870839,26,74
0.022631,0.0009,0.030001,88.031393,26,79
0.014023,0.000323,0.017978,96.279457,26,80
0.014172,0.000319,0.017859,96.030153,26,81
0.023454,0.001964,0.044313,96.269036,26,82
0.020124,0.001142,0.03379,91.395353,26,83
0.015627,0.0006,0.024485,84.492257,26,85
0.022617,0.000839,0.028971,98.117352,26,87
0.016912,0.000632,0.025133,91.415221,26,90
0.015388,0.000364,0.019091,97.184012,26,91
0.019025,0.000604,0.024577,96.815602,26,92
0.016681,0.000552,0.023497,96.86407,26,93
0.024032,0.000851,0.029179,96.240531,26,94
0.021921,0.000699,0.026436,94.738307,26,95
0.021161,0.000721,0.026846,98.176015,26,96
0.016433,0.00046,0.021441,97.487728,26,97
0.017693,0.000541,0.023249,91.745433,26,98
0.019331,0.001165,0.034134,75.062898,26,99
0.046467,0.005585,0.074733,92.278171,27,1
0.025294,0.001402,0.03744,91.494279,27,2
0.035785,0.003495,0.05912,98.391643,27,3
0.023265,0.001191,0.034509,80.040255,27,4
0.051578,0.005413,0.073571,94.92198,27,5
0.045618,0.003203,0.056592,94.218169,27,6
0.042076,0.00375,0.061236,95.885989,27,7
0.018692,0.001241,0.035225,77.032385,27,8
0.037736,0.003257,0.057066,96.523522,27,9
0.022839,0.000811,0.028475,90.740063,27,10
0.037242,0.003011,0.054875,96.111178,27,11
0.015609,0.000401,0.020027,94.917205,27,12
0.020959,0.00103,0.032089,79.518889,27,13
0.042556,0.005084,0.071304,75.252105,27,14
0.053864,0.006384,0.0799,98.855847,27,16
0.034158,0.003354,0.057913,79.949792,27,17
0.078564,0.019828,0.140813,96.758409,27,18
0.010803,0.000225,0.015,98.424447,27,19
0.027874,0.001395,0.037352,92.305615,27,20
0.023207,0.001912,0.043731,85.513876,27,21
0.027811,0.001236,0.035159,91.002544,27,22
0.028196,0.001343,0.036643,95.754998,27,23
0.027607,0.001292,0.035945,96.512755,27,24
0.02634,0.001211,0.0348,94.389478,27,25
0.028358,0.001473,0.038382,94.721369,27,26
0.012748,0.000346,0.018592,87.559469,27,27
0.008269,0.000111,0.010553,96.461947,27,28
0.032521,0.001709,0.041346,92.393743,27,29
0.020386,0.000631,0.025121,96.583354,27,30
0.029304,0.001499,0.038717,95.554975,27,31
0.02802,0.001471,0.038348,94.070057,27,32
0.037572,0.003814,0.061755,91.426698,27,33
0.041954,0.003047,0.055196,91.473668,27,34
0.026641,0.001232,0.035093,93.73083,27,35
0.030169,0.001379,0.037131,97.047039,27,36
0.013145,0.000322,0.017956,89.89399,27,37
0.031184,0.001945,0.044104,86.611627,27,38
0.01903,0.000913,0.030217,83.051578,27,40
0.021602,0.000732,0.027053,93.343685,27,41
0.022098,0.000881,0.029686,88.362238,27,42
0.020129,0.000756,0.027495,96.441595,27,44
0.029282,0.002127,0.046121,93.53961,27,46
0.00345,0.000025,0.005022,42.309077,27,47
0.031965,0.001674,0.040921,82.914881,27,49
0.02503,0.000928,0.030459,87.611874,27,50
0.021062,0.001052,0.03244,91.760731,27,52
0.003993,0.000032,0.00564,90.623015,27,54
0.062778,0.00875,0.093543,95.01329,27,55
0.046403,0.003671,0.060586,98.342797,27,56
0.05626,0.003961,0.06294,85.288936,27,58
0.017964,0.003208,0.056639,95.631187,27,59
0.003064,0.000023,0.004775,91.222858,27,60
0.041769,0.003111,0.055776,95.576707,27,67
0.036243,0.002106,0.045892,88.393689,27,71
0.058731,0.010023,0.100113,92.18962,27,72
0.021637,0.000771,0.02777,90.672103,27,74
0.000605,0,0.000703,93.719149,27,78
0.021263,0.000802,0.028319,86.737628,27,79
0.013467,0.000361,0.019001,91.18635,27,80
0.018409,0.000659,0.02568,85.446509,27,81
0.027086,0.002043,0.0452,96.792799,27,82
0.027061,0.001387,0.037239,92.418247,27,83
0.030992,0.002505,0.050048,89.391661,27,85
0.015149,0.000419,0.020461,96.107071,27,87
0.015789,0.000544,0.023324,90.402543,27,90
0.017737,0.000606,0.024618,89.693431,27,91
0.015626,0.000358,0.018914,90.948207,27,92
0.021658,0.000786,0.028031,89.911928,27,93
0.027944,0.001757,0.041918,91.37845,27,94
0.019057,0.000644,0.02537,95.261484,27,95
0.029119,0.001692,0.041138,95.987742,27,96
0.021463,0.000817,0.028588,88.523156,27,97
0.025713,0.001359,0.03686,88.474581,27,98
0.02221,0.001264,0.035553,92.780074,27,99
0.214793,0.926809,0.962709,97.578714,28,1
0.016113,0.000482,0.021955,91.532255,28,2
0.045038,0.011172,0.105696,99.946653,28,3
0.14327,0.439551,0.662986,99.452041,28,4
0.045238,0.008468,0.092024,99.96933,28,5
0.199157,0.273341,0.52282,98.916961,28,6
0.056224,0.008663,0.093074,99.977714,28,7
0.093641,0.257484,0.507429,99.370687,28,8
0.142582,0.138652,0.37236,99.886992,28,9
0.041043,0.014407,0.120029,99.967779,28,10
0.231832,0.999482,0.999741,99.179083,28,11
0.015481,0.00038,0.019501,93.188471,28,12
0.12604,0.490678,0.700484,99.186469,28,13
0.033808,0.002503,0.050028,99.988036,28,14
0.050109,0.014845,0.121841,99.918501,28,16
0.175745,0.794978,0.891615,97.835072,28,17
0.08243,0.030858,0.175664,99.967043,28,18
0.021926,0.001258,0.035464,99.992503,28,19
0.02756,0.002542,0.050419,99.986019,28,20
0.159233,0.692688,0.832279,98.592419,28,21
0.146597,0.346597,0.588725,99.399182,28,22
0.036749,0.007935,0.08908,99.982112,28,23
0.126508,0.121084,0.347971,99.757753,28,24
0.138709,0.41182,0.641732,98.794893,28,25
0.045167,0.011675,0.108053,99.93145,28,26
0.024858,0.003731,0.061082,99.992117,28,27
0.016193,0.003077,0.055472,99.99034,28,28
0.025069,0.001311,0.036203,96.640518,28,29
0.05403,0.038439,0.19606,99.948015,28,30
0.030139,0.002747,0.05241,99.995994,28,31
0.25037,1.045105,1.022304,98.052592,28,32
0.039786,0.003889,0.062364,93.277939,28,33
0.051122,0.009209,0.095963,99.981453,28,34
0.149837,0.672304,0.819942,98.539866,28,35
0.037346,0.004643,0.068141,99.991494,28,36
0.011987,0.000246,0.015689,88.538246,28,37
0.215959,0.983196,0.991562,98.585962,28,38
0.015731,0.000697,0.026394,99.999012,28,40
0.060458,0.026514,0.162831,99.920612,28,41
0.13382,0.524676,0.724345,99.041593,28,42
0.033608,0.016381,0.127988,99.913409,28,44
0.051528,0.044181,0.210193,99.871098,28,45
0.029822,0.012424,0.111461,99.941243,28,46
0.497732,1.317678,1.147901,98.501139,28,47
0.036902,0.004961,0.070438,99.96722,28,49
0.034873,0.004619,0.067964,99.992717,28,52
0.003176,0.00002,0.004484,99.999889,28,54
0.031013,0.002016,0.044904,96.408562,28,55
0.022809,0.002913,0.053976,99.991757,28,56
0.076363,0.012635,0.112406,99.973579,28,58
0.049545,0.029991,0.173179,99.908064,28,59
0.132133,0.301175,0.548794,99.347221,28,60
0.082247,0.058116,0.241074,99.894244,28,67
0.030562,0.00212,0.046039,99.987768,28,71
0.08101,0.021857,0.14784,99.970309,28,72
0.039311,0.006225,0.078899,99.984809,28,74
0.025247,0.003572,0.059762,99.989809,28,79
0.018411,0.000612,0.024748,92.557349,28,80
0.020441,0.00335,0.057875,99.990756,28,81
0.030288,0.004884,0.069886,99.975575,28,82
0.120379,0.19098,0.437013,99.404234,28,83
0.108174,0.320048,0.565728,99.366777,28,85
0.029146,0.002175,0.046633,99.997182,28,87
0.080694,0.11281,0.335872,99.851,28,90
0.040905,0.016983,0.13032,99.968306,28,91
0.044824,0.01136,0.106583,99.975807,28,92
0.05737,0.015374,0.123993,99.97667,28,93
0.020922,0.000759,0.027544,95.389833,28,94
0.015544,0.000374,0.019327,97.640162,28,95
0.065602,0.041067,0.20265,99.903581,28,96
0.15806,0.732327,0.855761,98.85831,28,97
0.026624,0.00132,0.03633,99.99126,28,98
0.024689,0.00224,0.047324,1.889175,28,99
0.045749,0.006261,0.079124,93.278877,29,1
0.015714,0.000365,0.019116,91.110665,29,2
0.019756,0.000625,0.024991,98.801029,29,3
0.017116,0.000558,0.02363,94.011943,29,4
0.053566,0.00621,0.078801,95.063793,29,5
0.042675,0.002738,0.05233,94.292535,29,6
0.046665,0.004508,0.067143,97.731503,29,7
0.014146,0.000451,0.021244,88.313611,29,8
0.036697,0.00336,0.057967,95.461463,29,9
0.022069,0.00095,0.030829,90.010305,29,10
0.050711,0.00457,0.067601,93.146928,29,11
0.015521,0.000382,0.019549,89.236035,29,12
0.013133,0.000315,0.017761,92.3469,29,13
0.022572,0.000877,0.029615,89.076624,29,14
0.042537,0.003816,0.061776,98.513642,29,16
0.018238,0.000531,0.023039,92.511846,29,17
0.048893,0.004166,0.064544,97.797944,29,18
0.002338,0.000012,0.003513,90.037449,29,19
0.02388,0.001055,0.032478,88.332933,29,20
0.012693,0.000244,0.015618,95.322889,29,21
0.0235,0.000891,0.029857,89.226221,29,22
0.028393,0.001955,0.044211,96.853792,29,23
0.03018,0.001486,0.038545,95.892851,29,24
0.022152,0.000916,0.030264,92.099647,29,25
0.022397,0.001254,0.035409,92.011383,29,26
0.007504,0.000094,0.00968,97.255524,29,27
0.005969,0.000077,0.008786,95.578341,29,28
0.018387,0.000523,0.022873,93.090133,29,29
0.014007,0.000322,0.017936,96.05262,29,30
0.021444,0.000911,0.030187,95.206435,29,31
0.034853,0.002875,0.053624,94.75364,29,32
0.028509,0.00145,0.038079,95.378641,29,33
0.0392,0.002841,0.053303,89.874535,29,34
0.022831,0.000949,0.0308,92.146359,29,35
0.023588,0.000978,0.031267,90.597237,29,36
0.02952,0.001248,0.03533,84.635666,29,38
0.012495,0.000373,0.019314,85.89552,29,40
0.012897,0.000237,0.015387,94.618062,29,41
0.019801,0.000639,0.025269,81.891564,29,42
0.012995,0.000281,0.016772,95.159162,29,44
0.01782,0.000751,0.027403,95.232709,29,46
0.003523,0.000013,0.003577,71.486551,29,47
0.044622,0.004614,0.067923,99.989203,29,48
0.002777,0.000025,0.005013,86.289218,29,49
0.011673,0.000216,0.0147,89.433635,29,52
0.002796,0.000014,0.003806,84.01659,29,54
0.056849,0.005945,0.077105,94.16853,29,55
0.025648,0.001755,0.041897,98.328558,29,56
0.047001,0.003544,0.059528,84.425085,29,58
0.006496,0.000224,0.014953,95.124469,29,59
0.004134,0.000028,0.005268,91.249886,29,60
0.032271,0.002069,0.045484,96.219658,29,67
0.03383,0.002067,0.04546,87.046744,29,71
0.037249,0.002927,0.054105,92.500729,29,72
0.016929,0.000449,0.021198,91.147122,29,74
0.013234,0.000335,0.018304,85.389688,29,79
0.001517,0.000004,0.002082,84.46152,29,80
0.012112,0.000211,0.014514,88.644127,29,81
0.028036,0.001871,0.043251,96.212846,29,82
0.005315,0.000042,0.006453,92.062249,29,83
0.013886,0.000382,0.019541,96.08313,29,85
0.025112,0.001366,0.036955,63.53631,29,87
0.00982,0.000167,0.012904,94.65439,29,90
0.011274,0.000189,0.013742,89.259542,29,91
0.011145,0.000236,0.015367,96.662924,29,92
0.006867,0.00008,0.008941,94.946119,29,93
0.030705,0.002546,0.05046,88.186678,29,94
0.01851,0.000666,0.025799,91.341869,29,95
0.00692,0.000092,0.009597,91.912745,29,97
0.003848,0.000025,0.004989,93.956039,29,98
0.02391,0.005741,0.07577,99.990365,29,99
0.029829,0.00228,0.047747,90.635205,30,1
0.008966,0.000151,0.012278,92.876256,30,2
0.014235,0.000998,0.031597,61.902896,30,3
0.014453,0.000506,0.022497,91.861277,30,4
0.008494,0.00013,0.011403,87.516238,30,5
0.000998,0.000002,0.001288,91.022097,30,6
0.006815,0.000087,0.009302,95.069664,30,7
0.009423,0.000154,0.01239,89.85355,30,8
0.002746,0.000016,0.00403,91.894318,30,9
0.003493,0.000017,0.00411,81.955618,30,10
0.007659,0.000269,0.016402,91.48237,30,11
0.001366,0.000003,0.001774,83.419606,30,12
0.01053,0.00018,0.013413,94.767348,30,13
0.014619,0.000776,0.027853,86.345389,30,14
0.015842,0.000427,0.020665,95.053628,30,16
0.00445,0.000074,0.008588,86.175409,30,17
0.034441,0.002855,0.053431,80.231737,30,18
0.001648,0.000006,0.002348,90.234144,30,20
0.008503,0.000114,0.010661,96.896768,30,21
0.001235,0.000003,0.001646,95.518432,30,22
0.001162,0.000002,0.0014,77.820382,30,23
0.038317,0.007113,0.084336,99.984611,30,24
0.001357,0.000003,0.001804,91.130071,30,25
0.000306,0,0.000403,79.147069,30,26
0.00058,0,0.000597,62.056958,30,27
0.002474,0.000013,0.003651,89.497954,30,28
0.027699,0.002794,0.052858,99.994558,30,29
0.004814,0.000093,0.009619,76.824401,30,31
0.00123,0.000002,0.001537,88.313306,30,32
0.03783,0.00519,0.072041,99.989596,30,33
0.026502,0.00107,0.032715,86.695435,30,38
0.015776,0.00058,0.024087,90.437195,30,40
0.001162,0.000002,0.001538,75.014233,30,42
0.000294,0,0.000306,43.617037,30,44
0.012534,0.000239,0.015471,96.750583,30,46
0.000424,0.000001,0.000865,90.048785,30,49
0.000603,0.000001,0.000841,80.810788,30,52
0.008373,0.000133,0.011526,80.115575,30,56
0.00174,0.000008,0.002883,96.033885,30,59
0.00699,0.000098,0.009912,94.013646,30,60
0.019038,0.001029,0.032077,94.201816,30,67
0.003083,0.000018,0.004281,78.835719,30,72
0.006074,0.000057,0.007518,94.849921,30,74
0.015424,0.000382,0.019557,92.39763,30,79
0.014558,0.000516,0.022718,89.839761,30,80
0.00769,0.000119,0.010929,97.13283,30,81
0.019619,0.000805,0.02837,87.603727,30,82
0.00892,0.000138,0.011736,93.889602,30,83
0.002224,0.000008,0.002839,88.962466,30,85
0.006851,0.00008,0.008967,80.856876,30,87
0.009588,0.000143,0.011972,91.971295,30,90
0.009942,0.000156,0.012506,94.993034,30,91
0.009598,0.000147,0.012131,96.530377,30,92
0.017077,0.000506,0.022505,89.027203,30,93
0.01665,0.000642,0.02534,91.961015,30,94
0.010893,0.00021,0.014489,92.240777,30,95
0.019873,0.000717,0.026777,93.092349,30,96
0.014022,0.000451,0.021238,89.419045,30,97
0.013958,0.00042,0.020498,90.22939,30,98
0.00008,0,0.00008,0,30,99
0.047892,0.006623,0.081384,87.80169,31,1
0.011254,0.000258,0.016053,88.749769,31,2
0.049551,0.012599,0.112246,88.720848,31,3
0.01997,0.000884,0.029729,85.73145,31,4
0.048417,0.004921,0.07015,93.289165,31,5
0.040774,0.003314,0.057569,89.221881,31,6
0.046186,0.00547,0.073961,97.332003,31,7
0.012066,0.000308,0.01754,91.110762,31,8
0.033911,0.001953,0.04419,94.45833,31,9
0.022734,0.000694,0.026353,94.688114,31,10
0.021673,0.000813,0.028509,95.483524,31,11
0.010813,0.000175,0.013212,92.583442,31,12
0.011099,0.000191,0.013803,92.214294,31,13
0.023295,0.001268,0.035613,96.009982,31,14
0.029549,0.001681,0.040998,98.880046,31,16
0.029409,0.001504,0.038786,89.188297,31,17
0.072622,0.011516,0.107311,96.756529,31,18
0.001704,0.000004,0.002026,79.570533,31,19
0.016035,0.000419,0.020478,95.277472,31,20
0.014286,0.000472,0.021736,87.735653,31,21
0.022641,0.001004,0.031688,89.71438,31,22
0.028215,0.00215,0.046369,92.97604,31,23
0.02908,0.002039,0.045161,88.316961,31,24
0.024867,0.001146,0.033853,91.678385,31,25
0.025164,0.002008,0.044806,85.360367,31,26
0.009277,0.000169,0.01301,96.94938,31,27
0.006586,0.00008,0.008925,96.251242,31,28
0.015661,0.000336,0.018322,93.383958,31,29
0.013602,0.000317,0.017811,93.474717,31,30
0.018998,0.000655,0.025594,96.432611,31,31
0.027429,0.001462,0.03823,91.582715,31,32
0.035602,0.002759,0.052527,91.425593,31,33
0.029938,0.001415,0.037619,92.544146,31,34
0.015242,0.000358,0.018911,90.688434,31,35
0.024238,0.001097,0.033127,96.566322,31,36
0.010827,0.000243,0.015591,84.591122,31,37
0.026608,0.001148,0.033882,84.961929,31,38
0.011184,0.000206,0.014341,92.453592,31,40
0.029958,0.003517,0.059306,85.104599,31,41
0.01537,0.000419,0.020469,87.598609,31,42
0.015632,0.000784,0.028002,93.288838,31,44
0.001102,0.000003,0.001708,68.012752,31,45
0.02276,0.001618,0.040223,86.626818,31,46
0.006374,0.000094,0.009698,65.027584,31,47
0.047655,0.004205,0.064842,85.475152,31,49
0.000715,0.000001,0.000868,89.323267,31,51
0.013359,0.000427,0.020676,85.235222,31,52
0.003956,0.000031,0.005587,73.731734,31,54
0.050911,0.005202,0.072126,93.337111,31,55
0.026574,0.001316,0.036275,96.155135,31,56
0.070967,0.008333,0.091286,86.091827,31,58
0.01577,0.001178,0.034317,95.29283,31,59
0.004778,0.000043,0.006546,81.127198,31,60
0.042149,0.006468,0.080427,89.634478,31,67
0.03718,0.002315,0.048113,91.041448,31,71
0.048357,0.004232,0.065055,90.892094,31,72
0.020185,0.000708,0.026602,92.366692,31,74
0.006347,0.002205,0.046961,99.994067,31,78
0.018247,0.000519,0.022785,97.389364,31,79
0.011052,0.000243,0.015575,92.167704,31,80
0.015113,0.000435,0.020856,90.359464,31,81
0.019584,0.000673,0.025949,92.525812,31,82
0.018314,0.000488,0.022087,95.371024,31,83
0.011091,0.000206,0.014354,86.379467,31,85
0.029998,0.001669,0.040858,81.551522,31,87
0.010756,0.000279,0.016689,95.209021,31,90
0.008099,0.000109,0.010448,97.438187,31,91
0.013358,0.000294,0.01716,96.651822,31,92
0.015255,0.000401,0.020029,96.808694,31,93
0.015333,0.000364,0.019083,96.107445,31,94
0.011986,0.000217,0.014716,94.89792,31,95
0.022377,0.001374,0.037067,91.228802,31,96
0.014039,0.000294,0.017137,94.563663,31,97
0.021673,0.000855,0.029247,92.770739,31,98
0.007198,0.000098,0.009889,58.65034,31,99
0.109891,0.070825,0.266129,99.89629,32,1
0.051503,0.059626,0.244184,99.915632,32,2
0.048089,0.012522,0.111903,99.983506,32,3
0.013762,0.000674,0.025959,99.997039,32,4
0.0889,0.034553,0.185885,99.945643,32,5
0.083132,0.041894,0.204679,99.931735,32,6
0.223237,0.462023,0.679723,99.620323,32,7
0.05714,0.050642,0.225038,99.893699,32,8
0.159347,0.453386,0.673339,99.615646,32,9
0.059548,0.013685,0.116985,99.978971,32,10
0.039418,0.007894,0.088848,99.98767,32,11
0.013573,0.000359,0.018943,99.99815,32,12
0.040927,0.038476,0.196152,99.837091,32,13
0.016895,0.000721,0.026851,93.169927,32,14
0.051631,0.007205,0.08488,99.957046,32,16
0.025464,0.001355,0.036806,99.996628,32,17
0.110832,0.027455,0.165696,94.316015,32,18
0.030313,0.008312,0.091168,99.975326,32,19
0.064429,0.04975,0.223048,99.864,32,20
0.096675,0.164968,0.406163,99.766089,32,21
0.036107,0.005372,0.073292,99.972979,32,22
0.175723,0.486118,0.697221,99.411593,32,23
0.066328,0.023866,0.154486,99.965267,32,24
0.03628,0.005656,0.075209,99.990002,32,25
0.028213,0.003372,0.05807,99.991573,32,26
0.014737,0.001081,0.032878,99.996782,32,27
0.017044,0.005766,0.075933,99.965418,32,28
0.029634,0.003402,0.058324,99.990293,32,29
0.035106,0.007117,0.08436,99.986157,32,30
0.090962,0.086903,0.294792,99.862248,32,31
0.05258,0.010561,0.102768,99.971417,32,32
0.038106,0.009931,0.099656,99.972057,32,33
0.041646,0.014163,0.119008,99.962712,32,34
0.105521,0.230429,0.48003,99.635622,32,35
0.026717,0.00164,0.040501,99.995001,32,36
0.014169,0.000359,0.018951,99.997952,32,37
0.138818,0.378282,0.615046,99.612822,32,38
0.014534,0.001022,0.031966,99.995769,32,40
0.05401,0.007437,0.086241,99.984548,32,41
0.06217,0.02696,0.164196,99.961296,32,42
0.060137,0.043114,0.207639,99.917672,32,44
0.00696,0.000789,0.028095,93.38456597,32,45
0.042738,0.012002,0.109555,99.98519,32,46
0.154287,0.09786,0.312825,93.38456597,32,47
0.050623,0.010805,0.103948,99.966785,32,49
0.049623,0.011651,0.107941,99.987574,32,52
0.021485,0.00767,0.087578,99.977633,32,54
0.062247,0.014012,0.118374,99.929942,32,55
0.06554,0.017454,0.132113,99.946507,32,56
0.09162,0.033791,0.183822,99.912373,32,58
0.147753,0.596284,0.772194,99.036926,32,59
0.066605,0.063175,0.251347,99.895393,32,60
0.089356,0.056395,0.237476,99.901379,32,67
0.039341,0.008952,0.094615,99.974671,32,71
0.194476,0.173198,0.41617,99.857819,32,72
0.01814,0.000493,0.022193,99.997678,32,74
0.015438,0.000701,0.026468,99.996973,32,79
0.030909,0.01302,0.114105,99.976963,32,80
0.112049,0.262289,0.512142,99.759368,32,81
0.040337,0.010365,0.101811,99.976298,32,82
0.013379,0.000339,0.018404,84.84622,32,83
0.017649,0.000763,0.027621,99.998486,32,85
0.025752,0.001908,0.043685,99.997116,32,87
0.126532,0.173881,0.41699,99.811247,32,90
0.051972,0.020408,0.142855,99.981187,32,91
0.068155,0.055857,0.236341,99.896069,32,92
0.031819,0.004578,0.067661,99.99352,32,93
0.020092,0.000863,0.029385,99.996016,32,94
0.025463,0.00335,0.057875,99.99563,32,95
0.009282,0.000146,0.012064,95.749883,32,96
0.082918,0.174627,0.417884,99.790607,32,97
0.022249,0.00182,0.042666,99.990492,32,98
0.572958,2.654355,1.629219,97.31125,32,99
0.027974,0.002254,0.047477,89.228271,33,1
